clone_code_id,base_code_id,task,clone_language,similarity_score,domain,subdomain,clone_type,clone_sub_type
uwp1_2_1,uwp1,Animation,python,0.9973876,Graphics and Visualization,Graphics Programming,T2,Different Variable Names
uwp1_2_2,uwp1,Animation,python,0.9987438,Graphics and Visualization,Graphics Programming,T2,Different Data Types
uwp1_2_3,uwp1,Animation,python,0.99874604,Graphics and Visualization,Graphics Programming,T2,Different Function Names
uwp1_3_1,uwp1,Animation,python,0.9972117,Graphics and Visualization,Graphics Programming,T3,Added Statements
uwp1_3_2,uwp1,Animation,python,0.9970637,Graphics and Visualization,Graphics Programming,T3,Removed Statements
uwp1_3_3,uwp1,Animation,python,0.99923164,Graphics and Visualization,Graphics Programming,T3,Reordered Statements
uwp1_3_4,uwp1,Animation,python,0.99749273,Graphics and Visualization,Graphics Programming,T3,Control Flow Modifications
uwp1_4_1,uwp1,Animation,python,0.997381,Graphics and Visualization,Graphics Programming,T4,Same Language
uwp1_4_2,uwp1,Animation,java,0.9852625,Graphics and Visualization,Graphics Programming,T4,Different Language
uwp1_4_2,uwp1,Animation,go,0.9477596,Graphics and Visualization,Graphics Programming,T4,Different Language
uwp1_4_2,uwp1,Animation,ruby,0.94951457,Graphics and Visualization,Graphics Programming,T4,Different Language
g8vw_1_1,g8vw,Anonymous recursion,python,1.0000001,Programming Concepts,Advanced Concepts,T1,Identical Clone
g8vw_1_2,g8vw,Anonymous recursion,python,0.9981329,Programming Concepts,Advanced Concepts,T1,Different Whitespaces
g8vw_1_3,g8vw,Anonymous recursion,python,1.0000001,Programming Concepts,Advanced Concepts,T1,Different Comments
g8vw_1_4,g8vw,Anonymous recursion,python,0.9997883,Programming Concepts,Advanced Concepts,T1,Different Formatting
g8vw_2_1,g8vw,Anonymous recursion,python,0.9985888,Programming Concepts,Advanced Concepts,T2,Different Variable Names
g8vw_2_2,g8vw,Anonymous recursion,python,0.99529356,Programming Concepts,Advanced Concepts,T2,Different Data Types
g8vw_2_3,g8vw,Anonymous recursion,python,0.9994325,Programming Concepts,Advanced Concepts,T2,Different Function Names
g8vw_3_1,g8vw,Anonymous recursion,python,0.99581075,Programming Concepts,Advanced Concepts,T3,Added Statements
g8vw_3_2,g8vw,Anonymous recursion,python,0.99403393,Programming Concepts,Advanced Concepts,T3,Removed Statements
g8vw_3_3,g8vw,Anonymous recursion,python,0.9953506,Programming Concepts,Advanced Concepts,T3,Reordered Statements
g8vw_3_4,g8vw,Anonymous recursion,python,0.99369997,Programming Concepts,Advanced Concepts,T3,Control Flow Modifications
g8vw_4_1,g8vw,Anonymous recursion,python,0.9658139,Programming Concepts,Advanced Concepts,T4,Same Language
g8vw_4_2,g8vw,Anonymous recursion,javascript,0.9727148,Programming Concepts,Advanced Concepts,T4,Different Language
g8vw_4_2,g8vw,Anonymous recursion,java,0.9730898,Programming Concepts,Advanced Concepts,T4,Different Language
g8vw_4_2,g8vw,Anonymous recursion,go,0.89416516,Programming Concepts,Advanced Concepts,T4,Different Language
g8vw_4_2,g8vw,Anonymous recursion,ruby,0.9721263,Programming Concepts,Advanced Concepts,T4,Different Language
g8vw_4_2,g8vw,Anonymous recursion,php,0.9592351,Programming Concepts,Advanced Concepts,T4,Different Language
fn2l_1_1,fn2l,Anti-primes,python,0.99999994,Mathematics,Number Theory,T1,Identical Clone
fn2l_1_2,fn2l,Anti-primes,python,0.97686934,Mathematics,Number Theory,T1,Different Whitespaces
fn2l_1_3,fn2l,Anti-primes,python,0.99975896,Mathematics,Number Theory,T1,Different Comments
fn2l_1_4,fn2l,Anti-primes,python,0.9982988,Mathematics,Number Theory,T1,Different Formatting
fn2l_2_1,fn2l,Anti-primes,python,0.9994597,Mathematics,Number Theory,T2,Different Variable Names
fn2l_2_2,fn2l,Anti-primes,python,0.9985386,Mathematics,Number Theory,T2,Different Data Types
fn2l_2_3,fn2l,Anti-primes,python,0.9995936,Mathematics,Number Theory,T2,Different Function Names
fn2l_3_1,fn2l,Anti-primes,python,0.9996738,Mathematics,Number Theory,T3,Added Statements
fn2l_3_2,fn2l,Anti-primes,python,0.99968255,Mathematics,Number Theory,T3,Removed Statements
fn2l_3_3,fn2l,Anti-primes,python,0.9994242,Mathematics,Number Theory,T3,Reordered Statements
fn2l_3_4,fn2l,Anti-primes,python,0.9985024,Mathematics,Number Theory,T3,Control Flow Modifications
fn2l_4_1,fn2l,Anti-primes,python,0.9994441,Mathematics,Number Theory,T4,Same Language
fn2l_4_2,fn2l,Anti-primes,javascript,0.96796536,Mathematics,Number Theory,T4,Different Language
fn2l_4_2,fn2l,Anti-primes,java,0.9802767,Mathematics,Number Theory,T4,Different Language
fn2l_4_2,fn2l,Anti-primes,go,0.97150755,Mathematics,Number Theory,T4,Different Language
fn2l_4_2,fn2l,Anti-primes,ruby,0.9649499,Mathematics,Number Theory,T4,Different Language
b8qb_1_1,b8qb,Append a record to the end of a text file,python,1.0,Systems Programming and File I/O,File Operations,T1,Identical Clone
b8qb_1_2,b8qb,Append a record to the end of a text file,python,0.9913285,Systems Programming and File I/O,File Operations,T1,Different Whitespaces
b8qb_1_3,b8qb,Append a record to the end of a text file,python,0.99860585,Systems Programming and File I/O,File Operations,T1,Different Comments
b8qb_1_4,b8qb,Append a record to the end of a text file,python,0.99363196,Systems Programming and File I/O,File Operations,T1,Different Formatting
b8qb_2_1,b8qb,Append a record to the end of a text file,python,0.9985761,Systems Programming and File I/O,File Operations,T2,Different Variable Names
b8qb_2_2,b8qb,Append a record to the end of a text file,python,0.9986925,Systems Programming and File I/O,File Operations,T2,Different Data Types
b8qb_2_3,b8qb,Append a record to the end of a text file,python,0.9990996,Systems Programming and File I/O,File Operations,T2,Different Function Names
b8qb_3_1,b8qb,Append a record to the end of a text file,python,0.9984542,Systems Programming and File I/O,File Operations,T3,Added Statements
b8qb_3_2,b8qb,Append a record to the end of a text file,python,0.99873424,Systems Programming and File I/O,File Operations,T3,Removed Statements
b8qb_3_3,b8qb,Append a record to the end of a text file,python,0.9990017,Systems Programming and File I/O,File Operations,T3,Reordered Statements
b8qb_3_4,b8qb,Append a record to the end of a text file,python,0.99850583,Systems Programming and File I/O,File Operations,T3,Control Flow Modifications
b8qb_4_1,b8qb,Append a record to the end of a text file,python,0.9870845,Systems Programming and File I/O,File Operations,T4,Same Language
b8qb_4_2,b8qb,Append a record to the end of a text file,java,0.9559323,Systems Programming and File I/O,File Operations,T4,Different Language
b8qb_4_2,b8qb,Append a record to the end of a text file,go,0.96978796,Systems Programming and File I/O,File Operations,T4,Different Language
b8qb_4_2,b8qb,Append a record to the end of a text file,ruby,0.9894489,Systems Programming and File I/O,File Operations,T4,Different Language
b8qb_4_2,b8qb,Append a record to the end of a text file,php,0.98160034,Systems Programming and File I/O,File Operations,T4,Different Language
9dpt_1_1,9dpt,Apply a callback to an array,python,1.0000001,Programming Concepts,Fundamentals,T1,Identical Clone
9dpt_1_2,9dpt,Apply a callback to an array,python,0.9699631,Programming Concepts,Fundamentals,T1,Different Whitespaces
9dpt_1_3,9dpt,Apply a callback to an array,python,0.98958623,Programming Concepts,Fundamentals,T1,Different Comments
9dpt_1_4,9dpt,Apply a callback to an array,python,0.988858,Programming Concepts,Fundamentals,T1,Different Formatting
9dpt_2_1,9dpt,Apply a callback to an array,python,0.96955836,Programming Concepts,Fundamentals,T2,Different Variable Names
9dpt_2_2,9dpt,Apply a callback to an array,python,0.97414136,Programming Concepts,Fundamentals,T2,Different Data Types
9dpt_2_3,9dpt,Apply a callback to an array,python,0.97177017,Programming Concepts,Fundamentals,T2,Different Function Names
9dpt_3_1,9dpt,Apply a callback to an array,python,0.97127306,Programming Concepts,Fundamentals,T3,Added Statements
9dpt_3_2,9dpt,Apply a callback to an array,python,0.9807347,Programming Concepts,Fundamentals,T3,Removed Statements
9dpt_3_3,9dpt,Apply a callback to an array,python,0.98906547,Programming Concepts,Fundamentals,T3,Reordered Statements
9dpt_3_4,9dpt,Apply a callback to an array,python,0.97482336,Programming Concepts,Fundamentals,T3,Control Flow Modifications
9dpt_4_1,9dpt,Apply a callback to an array,python,0.96903557,Programming Concepts,Fundamentals,T4,Same Language
9dpt_4_2,9dpt,Apply a callback to an array,javascript,0.9447259,Programming Concepts,Fundamentals,T4,Different Language
9dpt_4_2,9dpt,Apply a callback to an array,java,0.9586075,Programming Concepts,Fundamentals,T4,Different Language
9dpt_4_2,9dpt,Apply a callback to an array,go,0.94304067,Programming Concepts,Fundamentals,T4,Different Language
9dpt_4_2,9dpt,Apply a callback to an array,ruby,0.9212055,Programming Concepts,Fundamentals,T4,Different Language
9dpt_4_2,9dpt,Apply a callback to an array,php,0.94183344,Programming Concepts,Fundamentals,T4,Different Language
3gq4_1_1,3gq4,Apply a digital filter (direct form II transposed),python,1.0,Algorithms and Data Structures,Algorithms,T1,Identical Clone
3gq4_1_2,3gq4,Apply a digital filter (direct form II transposed),python,0.99549556,Algorithms and Data Structures,Algorithms,T1,Different Whitespaces
3gq4_1_3,3gq4,Apply a digital filter (direct form II transposed),python,0.9991934,Algorithms and Data Structures,Algorithms,T1,Different Comments
3gq4_1_4,3gq4,Apply a digital filter (direct form II transposed),python,0.9905117,Algorithms and Data Structures,Algorithms,T1,Different Formatting
3gq4_2_1,3gq4,Apply a digital filter (direct form II transposed),python,0.99467117,Algorithms and Data Structures,Algorithms,T2,Different Variable Names
3gq4_2_2,3gq4,Apply a digital filter (direct form II transposed),python,0.9948686,Algorithms and Data Structures,Algorithms,T2,Different Data Types
3gq4_2_3,3gq4,Apply a digital filter (direct form II transposed),python,0.9993262,Algorithms and Data Structures,Algorithms,T2,Different Function Names
3gq4_3_1,3gq4,Apply a digital filter (direct form II transposed),python,0.9982277,Algorithms and Data Structures,Algorithms,T3,Added Statements
3gq4_3_2,3gq4,Apply a digital filter (direct form II transposed),python,0.99256164,Algorithms and Data Structures,Algorithms,T3,Removed Statements
3gq4_3_3,3gq4,Apply a digital filter (direct form II transposed),python,0.9968481,Algorithms and Data Structures,Algorithms,T3,Reordered Statements
3gq4_3_4,3gq4,Apply a digital filter (direct form II transposed),python,0.9989245,Algorithms and Data Structures,Algorithms,T3,Control Flow Modifications
3gq4_4_1,3gq4,Apply a digital filter (direct form II transposed),python,0.9933148,Algorithms and Data Structures,Algorithms,T4,Same Language
3gq4_4_2,3gq4,Apply a digital filter (direct form II transposed),java,0.9587809,Algorithms and Data Structures,Algorithms,T4,Different Language
3gq4_4_2,3gq4,Apply a digital filter (direct form II transposed),go,0.93859005,Algorithms and Data Structures,Algorithms,T4,Different Language
3gq4_4_2,3gq4,Apply a digital filter (direct form II transposed),ruby,0.9776788,Algorithms and Data Structures,Algorithms,T4,Different Language
0ee4_1_1,0ee4,Approximate equality,python,0.99995804,Mathematics,Numerical Methods,T1,Identical Clone
0ee4_1_2,0ee4,Approximate equality,python,0.9335651,Mathematics,Numerical Methods,T1,Different Whitespaces
0ee4_1_3,0ee4,Approximate equality,python,0.94116056,Mathematics,Numerical Methods,T1,Different Comments
0ee4_1_4,0ee4,Approximate equality,python,0.95373213,Mathematics,Numerical Methods,T1,Different Formatting
0ee4_2_1,0ee4,Approximate equality,python,0.9366158,Mathematics,Numerical Methods,T2,Different Variable Names
0ee4_2_2,0ee4,Approximate equality,python,0.93579495,Mathematics,Numerical Methods,T2,Different Data Types
0ee4_2_3,0ee4,Approximate equality,python,0.985754,Mathematics,Numerical Methods,T2,Different Function Names
0ee4_3_1,0ee4,Approximate equality,python,0.9526069,Mathematics,Numerical Methods,T3,Added Statements
0ee4_3_2,0ee4,Approximate equality,python,0.96764034,Mathematics,Numerical Methods,T3,Removed Statements
0ee4_3_3,0ee4,Approximate equality,python,0.9425429,Mathematics,Numerical Methods,T3,Reordered Statements
0ee4_3_4,0ee4,Approximate equality,python,0.96731114,Mathematics,Numerical Methods,T3,Control Flow Modifications
0ee4_4_1,0ee4,Approximate equality,python,0.9640237,Mathematics,Numerical Methods,T4,Same Language
0ee4_4_2,0ee4,Approximate equality,java,0.9389472,Mathematics,Numerical Methods,T4,Different Language
0ee4_4_2,0ee4,Approximate equality,go,0.91514564,Mathematics,Numerical Methods,T4,Different Language
0ee4_4_2,0ee4,Approximate equality,ruby,0.9535741,Mathematics,Numerical Methods,T4,Different Language
i3v2_1_1,i3v2,Arbitrary-precision integers (included),python,1.0000001,Mathematics,Numerical Methods,T1,Identical Clone
i3v2_1_2,i3v2,Arbitrary-precision integers (included),python,0.99232835,Mathematics,Numerical Methods,T1,Different Whitespaces
i3v2_1_3,i3v2,Arbitrary-precision integers (included),python,0.9926243,Mathematics,Numerical Methods,T1,Different Comments
i3v2_1_4,i3v2,Arbitrary-precision integers (included),python,0.9926243,Mathematics,Numerical Methods,T1,Different Formatting
i3v2_2_1,i3v2,Arbitrary-precision integers (included),python,0.99362504,Mathematics,Numerical Methods,T2,Different Variable Names
i3v2_2_2,i3v2,Arbitrary-precision integers (included),python,0.98830336,Mathematics,Numerical Methods,T2,Different Data Types
i3v2_2_3,i3v2,Arbitrary-precision integers (included),python,0.9944707,Mathematics,Numerical Methods,T2,Different Function Names
i3v2_3_1,i3v2,Arbitrary-precision integers (included),python,0.9914962,Mathematics,Numerical Methods,T3,Added Statements
i3v2_3_2,i3v2,Arbitrary-precision integers (included),python,0.9926243,Mathematics,Numerical Methods,T3,Removed Statements
i3v2_3_3,i3v2,Arbitrary-precision integers (included),python,0.9926243,Mathematics,Numerical Methods,T3,Reordered Statements
i3v2_3_4,i3v2,Arbitrary-precision integers (included),python,0.9915095,Mathematics,Numerical Methods,T3,Control Flow Modifications
i3v2_4_1,i3v2,Arbitrary-precision integers (included),python,0.9892626,Mathematics,Numerical Methods,T4,Same Language
i3v2_4_2,i3v2,Arbitrary-precision integers (included),javascript,0.9905823,Mathematics,Numerical Methods,T4,Different Language
i3v2_4_2,i3v2,Arbitrary-precision integers (included),java,0.9593108,Mathematics,Numerical Methods,T4,Different Language
i3v2_4_2,i3v2,Arbitrary-precision integers (included),go,0.96561646,Mathematics,Numerical Methods,T4,Different Language
i3v2_4_2,i3v2,Arbitrary-precision integers (included),ruby,0.9889809,Mathematics,Numerical Methods,T4,Different Language
i3v2_4_2,i3v2,Arbitrary-precision integers (included),php,0.98459876,Mathematics,Numerical Methods,T4,Different Language
nu78_1_1,nu78,Archimedean spiral,python,0.99999994,Mathematics,Geometry and Trigonometry,T1,Identical Clone
nu78_1_2,nu78,Archimedean spiral,python,0.9893411,Mathematics,Geometry and Trigonometry,T1,Different Whitespaces
nu78_1_3,nu78,Archimedean spiral,python,0.99999994,Mathematics,Geometry and Trigonometry,T1,Different Comments
nu78_1_4,nu78,Archimedean spiral,python,0.9988997,Mathematics,Geometry and Trigonometry,T1,Different Formatting
nu78_2_1,nu78,Archimedean spiral,python,0.9970285,Mathematics,Geometry and Trigonometry,T2,Different Variable Names
nu78_2_2,nu78,Archimedean spiral,python,0.9987732,Mathematics,Geometry and Trigonometry,T2,Different Data Types
nu78_2_3,nu78,Archimedean spiral,python,0.9966596,Mathematics,Geometry and Trigonometry,T2,Different Function Names
nu78_3_1,nu78,Archimedean spiral,python,0.9973917,Mathematics,Geometry and Trigonometry,T3,Added Statements
nu78_3_2,nu78,Archimedean spiral,python,0.9913242,Mathematics,Geometry and Trigonometry,T3,Removed Statements
nu78_3_3,nu78,Archimedean spiral,python,0.99976134,Mathematics,Geometry and Trigonometry,T3,Reordered Statements
nu78_3_4,nu78,Archimedean spiral,python,0.99765396,Mathematics,Geometry and Trigonometry,T3,Control Flow Modifications
nu78_4_1,nu78,Archimedean spiral,python,0.9915112,Mathematics,Geometry and Trigonometry,T4,Same Language
nu78_4_2,nu78,Archimedean spiral,javascript,0.9310196,Mathematics,Geometry and Trigonometry,T4,Different Language
nu78_4_2,nu78,Archimedean spiral,java,0.9267637,Mathematics,Geometry and Trigonometry,T4,Different Language
nu78_4_2,nu78,Archimedean spiral,go,0.8977269,Mathematics,Geometry and Trigonometry,T4,Different Language
nu78_4_2,nu78,Archimedean spiral,ruby,0.975565,Mathematics,Geometry and Trigonometry,T4,Different Language
opnc_1_1,opnc,Arena storage pool,python,0.9998392,Systems Programming and File I/O,File Operations,T1,Identical Clone
opnc_1_2,opnc,Arena storage pool,python,0.9646102,Systems Programming and File I/O,File Operations,T1,Different Whitespaces
opnc_1_3,opnc,Arena storage pool,python,0.9792912,Systems Programming and File I/O,File Operations,T1,Different Comments
opnc_1_4,opnc,Arena storage pool,python,0.9792912,Systems Programming and File I/O,File Operations,T1,Different Formatting
opnc_2_1,opnc,Arena storage pool,python,0.9797186,Systems Programming and File I/O,File Operations,T2,Different Variable Names
opnc_2_2,opnc,Arena storage pool,python,0.9776964,Systems Programming and File I/O,File Operations,T2,Different Data Types
opnc_2_3,opnc,Arena storage pool,python,0.9821234,Systems Programming and File I/O,File Operations,T2,Different Function Names
opnc_3_1,opnc,Arena storage pool,python,0.9863761,Systems Programming and File I/O,File Operations,T3,Added Statements
opnc_3_2,opnc,Arena storage pool,python,0.95042276,Systems Programming and File I/O,File Operations,T3,Removed Statements
opnc_3_3,opnc,Arena storage pool,python,0.9800068,Systems Programming and File I/O,File Operations,T3,Reordered Statements
opnc_3_4,opnc,Arena storage pool,python,0.9349775,Systems Programming and File I/O,File Operations,T3,Control Flow Modifications
opnc_4_1,opnc,Arena storage pool,python,0.94628716,Systems Programming and File I/O,File Operations,T4,Same Language
opnc_4_2,opnc,Arena storage pool,go,0.9567028,Systems Programming and File I/O,File Operations,T4,Different Language
irbm_1_1,irbm,Arithmetic evaluation,python,1.0,Mathematics,Algebra and Arithmetic,T1,Identical Clone
irbm_1_2,irbm,Arithmetic evaluation,python,0.994626,Mathematics,Algebra and Arithmetic,T1,Different Whitespaces
irbm_1_3,irbm,Arithmetic evaluation,python,0.9987848,Mathematics,Algebra and Arithmetic,T1,Different Comments
irbm_1_4,irbm,Arithmetic evaluation,python,0.9901269,Mathematics,Algebra and Arithmetic,T1,Different Formatting
irbm_2_1,irbm,Arithmetic evaluation,python,0.99580646,Mathematics,Algebra and Arithmetic,T2,Different Variable Names
irbm_2_2,irbm,Arithmetic evaluation,python,0.99871504,Mathematics,Algebra and Arithmetic,T2,Different Data Types
irbm_2_3,irbm,Arithmetic evaluation,python,0.998595,Mathematics,Algebra and Arithmetic,T2,Different Function Names
irbm_3_1,irbm,Arithmetic evaluation,python,0.998758,Mathematics,Algebra and Arithmetic,T3,Added Statements
irbm_3_2,irbm,Arithmetic evaluation,python,0.9938268,Mathematics,Algebra and Arithmetic,T3,Removed Statements
irbm_3_3,irbm,Arithmetic evaluation,python,0.9942459,Mathematics,Algebra and Arithmetic,T3,Reordered Statements
irbm_3_4,irbm,Arithmetic evaluation,python,0.99572015,Mathematics,Algebra and Arithmetic,T3,Control Flow Modifications
irbm_4_1,irbm,Arithmetic evaluation,python,0.9903599,Mathematics,Algebra and Arithmetic,T4,Same Language
irbm_4_2,irbm,Arithmetic evaluation,javascript,0.98469776,Mathematics,Algebra and Arithmetic,T4,Different Language
irbm_4_2,irbm,Arithmetic evaluation,java,0.97303236,Mathematics,Algebra and Arithmetic,T4,Different Language
irbm_4_2,irbm,Arithmetic evaluation,go,0.9870168,Mathematics,Algebra and Arithmetic,T4,Different Language
irbm_4_2,irbm,Arithmetic evaluation,ruby,0.9871353,Mathematics,Algebra and Arithmetic,T4,Different Language
uqdg_1_1,uqdg,Arithmetic numbers,python,1.0,Mathematics,Number Theory,T1,Identical Clone
uqdg_1_2,uqdg,Arithmetic numbers,python,0.97753966,Mathematics,Number Theory,T1,Different Whitespaces
uqdg_1_3,uqdg,Arithmetic numbers,python,0.9997159,Mathematics,Number Theory,T1,Different Comments
uqdg_1_4,uqdg,Arithmetic numbers,python,0.9996851,Mathematics,Number Theory,T1,Different Formatting
uqdg_2_1,uqdg,Arithmetic numbers,python,0.9989078,Mathematics,Number Theory,T2,Different Variable Names
uqdg_2_2,uqdg,Arithmetic numbers,python,0.99825656,Mathematics,Number Theory,T2,Different Data Types
uqdg_2_3,uqdg,Arithmetic numbers,python,0.9986778,Mathematics,Number Theory,T2,Different Function Names
uqdg_3_1,uqdg,Arithmetic numbers,python,0.99941516,Mathematics,Number Theory,T3,Added Statements
uqdg_3_2,uqdg,Arithmetic numbers,python,0.99626935,Mathematics,Number Theory,T3,Removed Statements
uqdg_3_3,uqdg,Arithmetic numbers,python,0.9997481,Mathematics,Number Theory,T3,Reordered Statements
uqdg_3_4,uqdg,Arithmetic numbers,python,0.99799025,Mathematics,Number Theory,T3,Control Flow Modifications
uqdg_4_1,uqdg,Arithmetic numbers,python,0.9954236,Mathematics,Number Theory,T4,Same Language
uqdg_4_2,uqdg,Arithmetic numbers,go,0.97918814,Mathematics,Number Theory,T4,Different Language
h2gl_1_1,h2gl,Arithmetic-geometric mean,python,1.0000002,Mathematics,Numerical Methods,T1,Identical Clone
h2gl_1_2,h2gl,Arithmetic-geometric mean,python,0.99927866,Mathematics,Numerical Methods,T1,Different Whitespaces
h2gl_1_3,h2gl,Arithmetic-geometric mean,python,0.9717801,Mathematics,Numerical Methods,T1,Different Comments
h2gl_1_4,h2gl,Arithmetic-geometric mean,python,0.9717801,Mathematics,Numerical Methods,T1,Different Formatting
h2gl_2_1,h2gl,Arithmetic-geometric mean,python,0.97533214,Mathematics,Numerical Methods,T2,Different Variable Names
h2gl_2_2,h2gl,Arithmetic-geometric mean,python,0.96127975,Mathematics,Numerical Methods,T2,Different Data Types
h2gl_2_3,h2gl,Arithmetic-geometric mean,python,0.9736492,Mathematics,Numerical Methods,T2,Different Function Names
h2gl_3_1,h2gl,Arithmetic-geometric mean,python,0.98607516,Mathematics,Numerical Methods,T3,Added Statements
h2gl_3_2,h2gl,Arithmetic-geometric mean,python,0.9717801,Mathematics,Numerical Methods,T3,Removed Statements
h2gl_3_3,h2gl,Arithmetic-geometric mean,python,0.9780036,Mathematics,Numerical Methods,T3,Reordered Statements
h2gl_3_4,h2gl,Arithmetic-geometric mean,python,0.99096894,Mathematics,Numerical Methods,T3,Control Flow Modifications
h2gl_4_1,h2gl,Arithmetic-geometric mean,python,0.9839587,Mathematics,Numerical Methods,T4,Same Language
h2gl_4_2,h2gl,Arithmetic-geometric mean,javascript,0.97653365,Mathematics,Numerical Methods,T4,Different Language
h2gl_4_2,h2gl,Arithmetic-geometric mean,java,0.97808576,Mathematics,Numerical Methods,T4,Different Language
h2gl_4_2,h2gl,Arithmetic-geometric mean,go,0.9572591,Mathematics,Numerical Methods,T4,Different Language
h2gl_4_2,h2gl,Arithmetic-geometric mean,ruby,0.9792235,Mathematics,Numerical Methods,T4,Different Language
h2gl_4_2,h2gl,Arithmetic-geometric mean,php,0.97556794,Mathematics,Numerical Methods,T4,Different Language
eyen_1_1,eyen,Arithmetic-geometric mean/Calculate Pi,python,1.0,Mathematics,Numerical Methods,T1,Identical Clone
eyen_1_2,eyen,Arithmetic-geometric mean/Calculate Pi,python,0.9944641,Mathematics,Numerical Methods,T1,Different Whitespaces
eyen_1_3,eyen,Arithmetic-geometric mean/Calculate Pi,python,0.9997752,Mathematics,Numerical Methods,T1,Different Comments
eyen_1_4,eyen,Arithmetic-geometric mean/Calculate Pi,python,0.9987946,Mathematics,Numerical Methods,T1,Different Formatting
eyen_2_1,eyen,Arithmetic-geometric mean/Calculate Pi,python,0.9781605,Mathematics,Numerical Methods,T2,Different Variable Names
eyen_2_2,eyen,Arithmetic-geometric mean/Calculate Pi,python,0.9975116,Mathematics,Numerical Methods,T2,Different Data Types
eyen_2_3,eyen,Arithmetic-geometric mean/Calculate Pi,python,0.98980916,Mathematics,Numerical Methods,T2,Different Function Names
eyen_3_1,eyen,Arithmetic-geometric mean/Calculate Pi,python,0.9979571,Mathematics,Numerical Methods,T3,Added Statements
eyen_3_2,eyen,Arithmetic-geometric mean/Calculate Pi,python,0.9983264,Mathematics,Numerical Methods,T3,Removed Statements
eyen_3_3,eyen,Arithmetic-geometric mean/Calculate Pi,python,0.99995166,Mathematics,Numerical Methods,T3,Reordered Statements
eyen_3_4,eyen,Arithmetic-geometric mean/Calculate Pi,python,0.9992454,Mathematics,Numerical Methods,T3,Control Flow Modifications
eyen_4_1,eyen,Arithmetic-geometric mean/Calculate Pi,python,0.9933965,Mathematics,Numerical Methods,T4,Same Language
eyen_4_2,eyen,Arithmetic-geometric mean/Calculate Pi,java,0.9178779,Mathematics,Numerical Methods,T4,Different Language
eyen_4_2,eyen,Arithmetic-geometric mean/Calculate Pi,go,0.9325968,Mathematics,Numerical Methods,T4,Different Language
eyen_4_2,eyen,Arithmetic-geometric mean/Calculate Pi,ruby,0.99305534,Mathematics,Numerical Methods,T4,Different Language
dgdm_1_1,dgdm,Arithmetic/Complex,python,0.99993056,Mathematics,Algebra and Arithmetic,T1,Identical Clone
dgdm_1_2,dgdm,Arithmetic/Complex,python,0.9999045,Mathematics,Algebra and Arithmetic,T1,Different Whitespaces
dgdm_1_3,dgdm,Arithmetic/Complex,python,0.9974261,Mathematics,Algebra and Arithmetic,T1,Different Comments
dgdm_1_4,dgdm,Arithmetic/Complex,python,0.99733615,Mathematics,Algebra and Arithmetic,T1,Different Formatting
dgdm_2_1,dgdm,Arithmetic/Complex,python,0.997808,Mathematics,Algebra and Arithmetic,T2,Different Variable Names
dgdm_2_2,dgdm,Arithmetic/Complex,python,0.9975819,Mathematics,Algebra and Arithmetic,T2,Different Data Types
dgdm_2_3,dgdm,Arithmetic/Complex,python,0.9990083,Mathematics,Algebra and Arithmetic,T2,Different Function Names
dgdm_3_1,dgdm,Arithmetic/Complex,python,0.9824915,Mathematics,Algebra and Arithmetic,T3,Added Statements
dgdm_3_2,dgdm,Arithmetic/Complex,python,0.98184824,Mathematics,Algebra and Arithmetic,T3,Removed Statements
dgdm_3_3,dgdm,Arithmetic/Complex,python,0.9812679,Mathematics,Algebra and Arithmetic,T3,Reordered Statements
dgdm_3_4,dgdm,Arithmetic/Complex,python,0.96421397,Mathematics,Algebra and Arithmetic,T3,Control Flow Modifications
dgdm_4_1,dgdm,Arithmetic/Complex,python,0.98378146,Mathematics,Algebra and Arithmetic,T4,Same Language
dgdm_4_2,dgdm,Arithmetic/Complex,javascript,0.9441978,Mathematics,Algebra and Arithmetic,T4,Different Language
dgdm_4_2,dgdm,Arithmetic/Complex,java,0.941836,Mathematics,Algebra and Arithmetic,T4,Different Language
dgdm_4_2,dgdm,Arithmetic/Complex,go,0.9555124,Mathematics,Algebra and Arithmetic,T4,Different Language
dgdm_4_2,dgdm,Arithmetic/Complex,ruby,0.96586955,Mathematics,Algebra and Arithmetic,T4,Different Language
akfb_1_1,akfb,Arithmetic/Integer,python,0.99999976,Mathematics,Algebra and Arithmetic,T1,Identical Clone
akfb_1_2,akfb,Arithmetic/Integer,python,0.979843,Mathematics,Algebra and Arithmetic,T1,Different Whitespaces
akfb_1_3,akfb,Arithmetic/Integer,python,0.989603,Mathematics,Algebra and Arithmetic,T1,Different Comments
akfb_1_4,akfb,Arithmetic/Integer,python,0.98951435,Mathematics,Algebra and Arithmetic,T1,Different Formatting
akfb_2_1,akfb,Arithmetic/Integer,python,0.9892702,Mathematics,Algebra and Arithmetic,T2,Different Variable Names
akfb_2_2,akfb,Arithmetic/Integer,python,0.97547317,Mathematics,Algebra and Arithmetic,T2,Different Data Types
akfb_2_3,akfb,Arithmetic/Integer,python,0.9897944,Mathematics,Algebra and Arithmetic,T2,Different Function Names
akfb_3_1,akfb,Arithmetic/Integer,python,0.9661998,Mathematics,Algebra and Arithmetic,T3,Added Statements
akfb_3_2,akfb,Arithmetic/Integer,python,0.9787745,Mathematics,Algebra and Arithmetic,T3,Removed Statements
akfb_3_3,akfb,Arithmetic/Integer,python,0.99357194,Mathematics,Algebra and Arithmetic,T3,Reordered Statements
