test_id,clone_code_id,clone_language,clone_task,clone_domain,clone_subdomain,clone_type,clone_sub_type,similarity_score,base_code_id,base_language,base_task,base_domain,base_subdomain
clr9q_4_1_2,clr9q_4_1,python,15 puzzle game,Game Development,Puzzles,T4,Same Language,0.989104,clr9q,python,15 puzzle game,Game Development,Puzzles
clr9q_4_1_3,clr9q_4_1,python,15 puzzle game,Game Development,Puzzles,T4,Same Language,0.9559649,inmof,python,2048,Game Development,Puzzles
clr9q_4_1_4,clr9q_4_1,python,15 puzzle game,Game Development,Puzzles,T4,Same Language,0.91833353,z4tt,python,100 doors,Game Development,Puzzles
clr9q_4_2_1,clr9q_4_2,go,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.96140146,inmof,python,2048,Game Development,Puzzles
clr9q_4_2_2,clr9q_4_2,go,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.93409806,clr9q,python,15 puzzle game,Game Development,Puzzles
clr9q_4_2_3,clr9q_4_2,go,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.91927165,vu129,python,100 prisoners,Game Development,Puzzles
clr9q_4_2_4,clr9q_4_2,go,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.90483856,z4tt,python,100 doors,Game Development,Puzzles
clr9q_4_2_1,clr9q_4_2,java,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.97947675,clr9q,python,15 puzzle game,Game Development,Puzzles
clr9q_4_2_2,clr9q_4_2,java,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.9699888,inmof,python,2048,Game Development,Puzzles
clr9q_4_2_3,clr9q_4_2,java,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.9676274,vu129,python,100 prisoners,Game Development,Puzzles
clr9q_4_2_4,clr9q_4_2,java,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.9270222,z4tt,python,100 doors,Game Development,Puzzles
clr9q_4_2_1,clr9q_4_2,javascript,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.98748034,clr9q,python,15 puzzle game,Game Development,Puzzles
clr9q_4_2_2,clr9q_4_2,javascript,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.9829269,vu129,python,100 prisoners,Game Development,Puzzles
clr9q_4_2_3,clr9q_4_2,javascript,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.9714515,inmof,python,2048,Game Development,Puzzles
clr9q_4_2_4,clr9q_4_2,javascript,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.9204069,z4tt,python,100 doors,Game Development,Puzzles
clr9q_4_2_1,clr9q_4_2,php,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.9804567,clr9q,python,15 puzzle game,Game Development,Puzzles
clr9q_4_2_2,clr9q_4_2,php,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.9796445,inmof,python,2048,Game Development,Puzzles
clr9q_4_2_3,clr9q_4_2,php,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.9633892,vu129,python,100 prisoners,Game Development,Puzzles
clr9q_4_2_4,clr9q_4_2,php,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.92246723,z4tt,python,100 doors,Game Development,Puzzles
clr9q_4_2_1,clr9q_4_2,ruby,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.9786563,inmof,python,2048,Game Development,Puzzles
clr9q_4_2_2,clr9q_4_2,ruby,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.97744185,clr9q,python,15 puzzle game,Game Development,Puzzles
clr9q_4_2_3,clr9q_4_2,ruby,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.9687066,vu129,python,100 prisoners,Game Development,Puzzles
clr9q_4_2_4,clr9q_4_2,ruby,15 puzzle game,Game Development,Puzzles,T4,Different Language,0.93059325,z4tt,python,100 doors,Game Development,Puzzles
inmof_1_1_1,inmof_1_1,python,2048,Game Development,Puzzles,T1,Identical Clone,1.0,inmof,python,2048,Game Development,Puzzles
inmof_1_1_2,inmof_1_1,python,2048,Game Development,Puzzles,T1,Identical Clone,0.9777062,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_1_1_3,inmof_1_1,python,2048,Game Development,Puzzles,T1,Identical Clone,0.95824844,vu129,python,100 prisoners,Game Development,Puzzles
inmof_1_1_4,inmof_1_1,python,2048,Game Development,Puzzles,T1,Identical Clone,0.92812777,z4tt,python,100 doors,Game Development,Puzzles
inmof_1_2_1,inmof_1_2,python,2048,Game Development,Puzzles,T1,Different Whitespaces,0.9929432,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_1_2_2,inmof_1_2,python,2048,Game Development,Puzzles,T1,Different Whitespaces,0.98872447,vu129,python,100 prisoners,Game Development,Puzzles
inmof_1_2_3,inmof_1_2,python,2048,Game Development,Puzzles,T1,Different Whitespaces,0.98282933,inmof,python,2048,Game Development,Puzzles
inmof_1_2_4,inmof_1_2,python,2048,Game Development,Puzzles,T1,Different Whitespaces,0.93386626,z4tt,python,100 doors,Game Development,Puzzles
inmof_1_3_1,inmof_1_3,python,2048,Game Development,Puzzles,T1,Different Comments,0.99992794,inmof,python,2048,Game Development,Puzzles
inmof_1_3_2,inmof_1_3,python,2048,Game Development,Puzzles,T1,Different Comments,0.9772788,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_1_3_3,inmof_1_3,python,2048,Game Development,Puzzles,T1,Different Comments,0.9576292,vu129,python,100 prisoners,Game Development,Puzzles
inmof_1_3_4,inmof_1_3,python,2048,Game Development,Puzzles,T1,Different Comments,0.9277955,z4tt,python,100 doors,Game Development,Puzzles
inmof_1_4_1,inmof_1_4,python,2048,Game Development,Puzzles,T1,Different Formatting,0.992921,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_1_4_2,inmof_1_4,python,2048,Game Development,Puzzles,T1,Different Formatting,0.9887066,vu129,python,100 prisoners,Game Development,Puzzles
inmof_1_4_3,inmof_1_4,python,2048,Game Development,Puzzles,T1,Different Formatting,0.9828172,inmof,python,2048,Game Development,Puzzles
inmof_1_4_4,inmof_1_4,python,2048,Game Development,Puzzles,T1,Different Formatting,0.9337703,z4tt,python,100 doors,Game Development,Puzzles
inmof_2_1_1,inmof_2_1,python,2048,Game Development,Puzzles,T2,Different Variable Names,0.99946797,inmof,python,2048,Game Development,Puzzles
inmof_2_1_2,inmof_2_1,python,2048,Game Development,Puzzles,T2,Different Variable Names,0.9786111,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_2_1_3,inmof_2_1,python,2048,Game Development,Puzzles,T2,Different Variable Names,0.95898557,vu129,python,100 prisoners,Game Development,Puzzles
inmof_2_1_4,inmof_2_1,python,2048,Game Development,Puzzles,T2,Different Variable Names,0.9268397,z4tt,python,100 doors,Game Development,Puzzles
inmof_2_2_1,inmof_2_2,python,2048,Game Development,Puzzles,T2,Different Data Types,0.99999547,inmof,python,2048,Game Development,Puzzles
inmof_2_2_2,inmof_2_2,python,2048,Game Development,Puzzles,T2,Different Data Types,0.97776854,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_2_2_3,inmof_2_2,python,2048,Game Development,Puzzles,T2,Different Data Types,0.9582453,vu129,python,100 prisoners,Game Development,Puzzles
inmof_2_2_4,inmof_2_2,python,2048,Game Development,Puzzles,T2,Different Data Types,0.92810106,z4tt,python,100 doors,Game Development,Puzzles
inmof_2_3_1,inmof_2_3,python,2048,Game Development,Puzzles,T2,Different Function Names,0.9998859,inmof,python,2048,Game Development,Puzzles
inmof_2_3_2,inmof_2_3,python,2048,Game Development,Puzzles,T2,Different Function Names,0.97775495,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_2_3_3,inmof_2_3,python,2048,Game Development,Puzzles,T2,Different Function Names,0.9586942,vu129,python,100 prisoners,Game Development,Puzzles
inmof_2_3_4,inmof_2_3,python,2048,Game Development,Puzzles,T2,Different Function Names,0.92842627,z4tt,python,100 doors,Game Development,Puzzles
inmof_3_1_1,inmof_3_1,python,2048,Game Development,Puzzles,T3,Added Statements,0.9998388,inmof,python,2048,Game Development,Puzzles
inmof_3_1_2,inmof_3_1,python,2048,Game Development,Puzzles,T3,Added Statements,0.97808707,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_3_1_3,inmof_3_1,python,2048,Game Development,Puzzles,T3,Added Statements,0.9583411,vu129,python,100 prisoners,Game Development,Puzzles
inmof_3_1_4,inmof_3_1,python,2048,Game Development,Puzzles,T3,Added Statements,0.9269395,z4tt,python,100 doors,Game Development,Puzzles
inmof_3_2_1,inmof_3_2,python,2048,Game Development,Puzzles,T3,Removed Statements,0.9997618,inmof,python,2048,Game Development,Puzzles
inmof_3_2_2,inmof_3_2,python,2048,Game Development,Puzzles,T3,Removed Statements,0.9789154,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_3_2_3,inmof_3_2,python,2048,Game Development,Puzzles,T3,Removed Statements,0.9595263,vu129,python,100 prisoners,Game Development,Puzzles
inmof_3_2_4,inmof_3_2,python,2048,Game Development,Puzzles,T3,Removed Statements,0.92838144,z4tt,python,100 doors,Game Development,Puzzles
inmof_3_3_1,inmof_3_3,python,2048,Game Development,Puzzles,T3,Reordered Statements,0.9999131,inmof,python,2048,Game Development,Puzzles
inmof_3_3_2,inmof_3_3,python,2048,Game Development,Puzzles,T3,Reordered Statements,0.9776637,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_3_3_3,inmof_3_3,python,2048,Game Development,Puzzles,T3,Reordered Statements,0.95837665,vu129,python,100 prisoners,Game Development,Puzzles
inmof_3_3_4,inmof_3_3,python,2048,Game Development,Puzzles,T3,Reordered Statements,0.92738026,z4tt,python,100 doors,Game Development,Puzzles
inmof_3_4_1,inmof_3_4,python,2048,Game Development,Puzzles,T3,Control Flow Modifications,0.9932562,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_3_4_2,inmof_3_4,python,2048,Game Development,Puzzles,T3,Control Flow Modifications,0.9881218,vu129,python,100 prisoners,Game Development,Puzzles
inmof_3_4_3,inmof_3_4,python,2048,Game Development,Puzzles,T3,Control Flow Modifications,0.9829213,inmof,python,2048,Game Development,Puzzles
inmof_3_4_4,inmof_3_4,python,2048,Game Development,Puzzles,T3,Control Flow Modifications,0.934092,z4tt,python,100 doors,Game Development,Puzzles
inmof_4_1_1,inmof_4_1,python,2048,Game Development,Puzzles,T4,Same Language,0.9918299,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_4_1_2,inmof_4_1,python,2048,Game Development,Puzzles,T4,Same Language,0.98594624,vu129,python,100 prisoners,Game Development,Puzzles
inmof_4_1_3,inmof_4_1,python,2048,Game Development,Puzzles,T4,Same Language,0.9817948,inmof,python,2048,Game Development,Puzzles
inmof_4_1_4,inmof_4_1,python,2048,Game Development,Puzzles,T4,Same Language,0.93750787,z4tt,python,100 doors,Game Development,Puzzles
inmof_4_2_1,inmof_4_2,go,2048,Game Development,Puzzles,T4,Different Language,0.96517235,inmof,python,2048,Game Development,Puzzles
inmof_4_2_2,inmof_4_2,go,2048,Game Development,Puzzles,T4,Different Language,0.93221474,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_4_2_3,inmof_4_2,go,2048,Game Development,Puzzles,T4,Different Language,0.91620916,vu129,python,100 prisoners,Game Development,Puzzles
inmof_4_2_4,inmof_4_2,go,2048,Game Development,Puzzles,T4,Different Language,0.8940617,z4tt,python,100 doors,Game Development,Puzzles
inmof_4_2_1,inmof_4_2,java,2048,Game Development,Puzzles,T4,Different Language,0.98314023,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_4_2_2,inmof_4_2,java,2048,Game Development,Puzzles,T4,Different Language,0.97538686,inmof,python,2048,Game Development,Puzzles
inmof_4_2_3,inmof_4_2,java,2048,Game Development,Puzzles,T4,Different Language,0.96962214,vu129,python,100 prisoners,Game Development,Puzzles
inmof_4_2_4,inmof_4_2,java,2048,Game Development,Puzzles,T4,Different Language,0.92330265,z4tt,python,100 doors,Game Development,Puzzles
inmof_4_2_1,inmof_4_2,javascript,2048,Game Development,Puzzles,T4,Different Language,0.9869075,inmof,python,2048,Game Development,Puzzles
inmof_4_2_2,inmof_4_2,javascript,2048,Game Development,Puzzles,T4,Different Language,0.9701047,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_4_2_3,inmof_4_2,javascript,2048,Game Development,Puzzles,T4,Different Language,0.9465685,vu129,python,100 prisoners,Game Development,Puzzles
inmof_4_2_4,inmof_4_2,javascript,2048,Game Development,Puzzles,T4,Different Language,0.92625856,z4tt,python,100 doors,Game Development,Puzzles
inmof_4_2_1,inmof_4_2,php,2048,Game Development,Puzzles,T4,Different Language,0.98858404,inmof,python,2048,Game Development,Puzzles
inmof_4_2_2,inmof_4_2,php,2048,Game Development,Puzzles,T4,Different Language,0.9647176,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_4_2_3,inmof_4_2,php,2048,Game Development,Puzzles,T4,Different Language,0.9421753,vu129,python,100 prisoners,Game Development,Puzzles
inmof_4_2_4,inmof_4_2,php,2048,Game Development,Puzzles,T4,Different Language,0.9166975,z4tt,python,100 doors,Game Development,Puzzles
inmof_4_2_1,inmof_4_2,ruby,2048,Game Development,Puzzles,T4,Different Language,0.98346066,clr9q,python,15 puzzle game,Game Development,Puzzles
inmof_4_2_2,inmof_4_2,ruby,2048,Game Development,Puzzles,T4,Different Language,0.9801808,inmof,python,2048,Game Development,Puzzles
inmof_4_2_3,inmof_4_2,ruby,2048,Game Development,Puzzles,T4,Different Language,0.9752753,vu129,python,100 prisoners,Game Development,Puzzles
inmof_4_2_4,inmof_4_2,ruby,2048,Game Development,Puzzles,T4,Different Language,0.9355804,z4tt,python,100 doors,Game Development,Puzzles
